,Unnamed: 0,en,file,file-name,type,length,date,smp,file_path,converted_file_path,segments,segments_count,audio,integer_code
20,20,Oriental Cuckoo,https://xeno-canto.org/903270/download,XC903270-东方中杜鹃202405121259孙家村雌鸟似雄发声.mp3,"song, male-like vocalization",2:07,2024-05-12,44100,AudioFile\XC903270-东方中杜鹃202405121259孙家村雌鸟似雄发声.mp3,audio_files/XC903270-东方中杜鹃202405121259孙家村雌鸟似雄发声.wav,"[((1.0681179138321995), (1.230657596371882)), ((1.6137868480725623), (1.787936507936508)), ((2.2291156462585033), (2.3568253968253967)), ((2.3568253968253967), (2.5309750566893423)), ((2.5309750566893423), (2.647074829931973)), ((2.681904761904762), (2.8212244897959184)), ((4.156371882086168), (4.2260317460317465)), ((4.458231292517007), (4.5859410430839)), ((4.690430839002268), (4.794920634920635)), ((4.9458503401360545), (5.0967800453514736)), ((5.224489795918367), (5.3986394557823125)), ((6.315827664399093), (6.42031746031746)), ((6.489977324263038), (6.640907029478458)), ((7.174965986394557), (7.511655328798186)), ((8.115374149659864), (8.289523809523809)), ((8.301133786848073), (8.486893424036282)), ((9.044172335600907), (9.148662131519274)), ((9.148662131519274), (9.369251700680271)), ((9.903310657596371), (10.054240362811791)), ((10.08907029478458), (10.309659863945578)), ((10.692789115646258), (10.704399092970522)), ((11.017868480725623), (11.15718820861678)), ((11.19201814058957), (11.435827664399094)), ((11.830566893424036), (11.993106575963719)), ((12.07437641723356), (12.202086167800454)), ((12.689705215419501), (12.805804988662132)), ((12.887074829931972), (13.10766439909297)), ((13.548843537414966), (13.711383219954648)), ((13.722993197278912), (13.87392290249433)), ((14.094512471655328), (14.117732426303855)), ((14.315102040816326), (14.454421768707483)), ((14.466031746031746), (14.651791383219955)), ((14.883990929705215), (15.139410430839002)), ((14.883990929705215), (15.220680272108844)), ((15.290340136054422), (15.441269841269841)), ((15.85922902494331), (16.01015873015873)), ((16.021768707482995), (16.195918367346938)), ((16.590657596371884), (16.69514739229025)), ((16.77641723356009), (16.938956916099773)), ((17.29886621315193), (17.589115646258502)), ((17.635555555555555), (17.751655328798186)), ((18.15800453514739), (18.297324263038547)), ((18.413424036281178), (18.587573696145125)), ((19.051972789115645), (19.237732426303854)), ((19.249342403628116), (19.4118820861678)), ((19.783401360544218), (19.957551020408165)), ((19.98077097505669), (20.154920634920636)), ((20.21297052154195), (20.433560090702947)), ((20.433560090702947), (20.712199546485262)), ((20.64253968253968), (20.909569160997734)), ((21.13015873015873), (21.141768707482992)), ((21.292698412698414), (21.490068027210885)), ((21.524897959183672), (21.675827664399094)), ((22.16344671201814), (22.337596371882086)), ((22.349206349206348), (22.604625850340135)), ((22.894875283446712), (22.987755102040815)), ((23.08063492063492), (23.26639455782313)), ((23.61469387755102), (23.754013605442175)), ((23.823673469387757), (23.962993197278912)), ((24.369342403628117), (24.485442176870748)), ((24.57832199546485), (24.79891156462585)), ((25.112380952380953), (25.240090702947846)), ((25.25170068027211), (25.460680272108842)), ((25.576780045351473), (25.63482993197279)), ((26.006349206349206), (26.09922902494331)), ((26.203718820861678), (26.343038548752833)), ((26.726167800453513), (26.853877551020407)), ((26.958367346938775), (27.155736961451247)), ((27.48081632653061), (27.596916099773242)), ((27.596916099773242), (29.26875283446712)), ((29.26875283446712), (29.733151927437643)), ((29.6518820861678), (29.733151927437643)), ((29.733151927437643), (29.895691609977323)), ((30.511020408163265), (30.56907029478458)), ((30.824489795918367), (30.905759637188208)), ((31.010249433106576), (31.21922902494331)), ((31.567528344671203), (31.672018140589568)), ((31.764897959183674), (31.973877551020408)), ((32.3221768707483), (32.42666666666667)), ((32.51954648526077), (32.658866213151924)), ((33.053605442176874), (33.19292517006803)), ((33.262585034013604), (33.52961451247165)), ((33.819863945578234), (33.94757369614513)), ((34.0172335600907), (34.19138321995465)), ((34.21460317460318), (34.2378231292517)), ((34.4584126984127), (34.47002267573696)), ((34.795102040816325), (34.911201814058956)), ((34.911201814058956), (35.16662131519274)), ((35.236281179138324), (35.247891156462586)), ((35.60780045351474), (35.631020408163266)), ((35.65424036281179), (35.828390022675734)), ((35.898049886621315), (36.09541950113379)), ((36.39727891156463), (36.40888888888889)), ((36.47854875283447), (36.65269841269841)), ((36.67591836734694), (36.826848072562356)), ((37.10548752834467), (37.14031746031746)), ((37.14031746031746), (37.198367346938774)), ((37.314467120181405), (37.36090702947846)), ((37.4421768707483), (37.52344671201814)), ((37.63954648526077), (37.813696145124716)), ((37.8833560090703), (37.92979591836735)), ((37.9762358276644), (38.04589569160998)), ((38.16199546485261), (38.20843537414966)), ((38.243265306122446), (38.47546485260771)), ((38.48707482993197), (38.59156462585034)), ((38.684444444444445), (38.87020408163265)), ((38.951473922902494), (39.00952380952381)), ((39.19528344671202), (39.39265306122449)), ((39.41587301587302), (39.613242630385486)), ((39.81061224489796), (39.880272108843535)), ((40.1124716553288), (40.29823129251701)), ((40.36789115646258), (40.518820861678)), ((40.58848072562358), (40.61170068027211)), ((40.71619047619048), (40.739410430839)), ((40.87873015873016), (41.029659863945575)), ((41.12253968253968), (41.26185941043084)), ((41.528888888888886), (41.55210884353742)), ((41.807528344671205), (41.88879818594104)), ((41.9352380952381), (42.179047619047616)), ((42.237097505668935), (42.3415873015873)), ((42.58539682539683), (42.70149659863946)), ((42.782766439909295), (42.92208616780045)), ((43.20072562358277), (43.340045351473925)), ((43.35165532879819), (43.456145124716556)), ((43.56063492063492), (43.73478458049887)), ((43.90893424036281), (44.01342403628118)), ((44.11791383219955), (44.14113378684807)), ((44.1643537414966), (44.33850340136055)), ((44.373333333333335), (44.52426303854875)), ((44.95383219954648), (45.10476190476191)), ((45.10476190476191), (45.39501133786848)), ((45.847800453514736), (45.97551020408163)), ((46.010340136054424), (46.300589569161)), ((46.41668934240363), (46.6140589569161)), ((46.63727891156463), (46.68371882086168)), ((46.68371882086168), (46.73015873015873)), ((46.78820861678005), (46.90430839002268)), ((46.97396825396825), (47.12489795918367)), ((47.391927437641726), (47.438367346938776)), ((47.77505668934241), (47.85632653061224)), ((47.96081632653061), (48.134965986394555)), ((48.8431746031746), (48.93605442176871)), ((49.04054421768708), (49.35401360544218)), ((49.412063492063496), (49.42367346938776)), ((49.71392290249433), (49.73714285714286)), ((49.80680272108844), (49.946122448979594)), ((50.03900226757369), (50.21315192743764)), ((50.74721088435374), (50.79365079365079)), ((50.84009070294785), (50.90975056689342)), ((51.02585034013605), (51.17678004535147)), ((51.17678004535147), (51.26965986394558)), ((51.33931972789116), (51.420589569160995)), ((51.58312925170068), (51.61795918367347)), ((51.85015873015873), (51.94303854875283)), ((52.024308390022675), (52.22167800453515)), ((52.50031746031746), (52.66285714285714)), ((52.88344671201814), (53.15047619047619)), ((53.19691609977324), (53.347845804988665)), ((54.044444444444444), (54.12571428571429)), ((54.21859410430839), (54.34630385487528)), ((54.84553287981859), (54.926802721088436)), ((54.926802721088436), (54.973242630385485)), ((55.13578231292517), (55.240272108843534)), ((55.3447619047619), (55.623401360544214)), ((56.21551020408163), (56.35482993197279)), ((56.35482993197279), (56.58702947845805)), ((56.66829931972789), (56.74956916099773)), ((57.00498866213152), (57.01659863945578)), ((57.2952380952381), (57.4809977324263)), ((57.50421768707483), (57.62031746031746)), ((57.94539682539683), (58.03827664399093)), ((58.44462585034014), (58.56072562358277)), ((58.63038548752834), (58.7697052154195)), ((59.59401360544218), (59.60562358276644)), ((59.64045351473923), (59.8378231292517)), ((59.76816326530612), (59.9307029478458)), ((60.824671201814056), (61.02204081632653)), ((61.02204081632653), (61.24263038548753)), ((62.02049886621315), (62.12498866213152)), ((62.148208616780046), (62.415238095238095)), ((62.97251700680272), (63.05378684807256)), ((63.05378684807256), (63.181496598639455)), ((63.27437641723356), (63.402086167800455)), ((64.22639455782313), (64.2960544217687)), ((64.41215419501134), (64.53986394557823)), ((65.6195918367347), (65.88662131519274)), ((65.81696145124717), (66.03755102040816)), ((66.88507936507936), (66.98956916099773)), ((67.0592290249433), (67.19854875283447)), ((67.96480725623583), (68.05768707482993)), ((68.13895691609977), (68.30149659863946)), ((68.74267573696144), (68.75428571428571)), ((68.9748752834467), (68.99809523809523)), ((69.07936507936508), (69.4508843537415)), ((69.59020408163265), (69.67147392290249)), ((70.37968253968253), (70.4261224489796)), ((70.77442176870748), (70.98340136054422)), ((70.99501133786848), (71.15755102040816)), ((71.48263038548752), (71.66839002267574)), ((71.9354195011338), (72.17922902494331)), ((72.14439909297052), (72.37659863945578)), ((72.51591836734694), (72.56235827664399)), ((72.78294784580498), (72.94548752834467)), ((73.09641723356009), (73.2821768707483)), ((73.31700680272108), (73.47954648526077)), ((73.58403628117914), (73.66530612244898)), ((74.06004535147392), (74.24580498866213)), ((74.3154648526077), (74.43156462585034)), ((75.3255328798186), (75.45324263038549)), ((75.48807256235828), (75.61578231292518)), ((75.7667120181406), (75.88281179138322)), ((76.38204081632654), (76.62585034013605)), ((76.73034013605442), (76.91609977324264)), ((77.31083900226757), (77.39210884353741)), ((77.65913832199547), (77.75201814058957)), ((77.81006802721089), (77.94938775510204)), ((78.06548752834468), (78.10031746031746)), ((78.32090702947846), (78.33251700680272)), ((78.66920634920635), (78.76208616780045)), ((78.68081632653062), (79.11038548752835)), ((79.50512471655328), (79.5980045351474)), ((80.0043537414966), (80.14367346938775)), ((80.21333333333334), (80.34104308390023)), ((80.77061224489796), (80.80544217687074)), ((81.02603174603175), (81.23501133786849)), ((81.23501133786849), (81.43238095238095)), ((81.45560090702948), (81.54848072562358)), ((81.69941043083901), (81.8271201814059)), ((82.07092970521542), (82.11736961451247)), ((82.16380952380952), (82.40761904761905)), ((82.40761904761905), (82.61659863945579)), ((82.96489795918367), (83.04616780045352)), ((83.3015873015873), (83.45251700680272)), ((83.49895691609977), (83.64988662131519)), ((83.77759637188208), (83.8704761904762)), ((83.89369614512472), (83.9633560090703)), ((84.11428571428571), (84.50902494331066)), ((84.54385487528344), (84.76444444444445)), ((85.14757369614513), (85.18240362811791)), ((85.26367346938775), (85.42621315192744)), ((85.42621315192744), (85.61197278911564)), ((85.64680272108843), (85.86739229024943)), ((85.93705215419502), (86.13442176870748)), ((86.47111111111111), (86.87746031746032)), ((86.87746031746032), (87.00517006802721)), ((87.12126984126984), (87.15609977324263)), ((87.36507936507937), (87.59727891156463)), ((87.62049886621315), (87.7598185941043)), ((88.17777777777778), (88.22421768707483)), ((88.22421768707483), (88.24743764172335)), ((88.36353741496599), (88.66539682539683)), ((88.66539682539683), (88.8627664399093)), ((88.8627664399093), (89.0485260770975)), ((89.11818594104308), (89.25750566893424)), ((89.29233560090702), (89.39682539682539)), ((89.43165532879819), (89.45487528344671)), ((89.53614512471655), (89.57097505668935)), ((89.60580498866213), (89.76834467120182)), ((89.77995464852607), (90.10503401360545)), ((90.17469387755102), (90.30240362811791)), ((90.41850340136054), (90.43011337868481)), ((90.63909297052155), (90.67392290249433)), ((90.70875283446712), (90.95256235827664)), ((90.95256235827664), (91.06866213151928)), ((91.13832199546485), (91.30086167800454)), ((91.44018140589569), (91.498231292517)), ((91.66077097505669), (91.67238095238095)), ((91.9742403628118), (91.98585034013605)), ((92.0671201814059), (92.07873015873015)), ((92.07873015873015), (92.13678004535147)), ((92.28770975056689), (92.31092970521541)), ((92.36897959183673), (92.380589569161)), ((92.53151927437642), (92.6940589569161)), ((92.6940589569161), (92.85659863945578)), ((93.11201814058957), (93.14684807256236)), ((93.3209977324263), (93.34421768707483)), ((93.43709750566893), (93.50675736961452)), ((93.5415873015873), (93.58802721088435)), ((93.71573696145124), (93.99437641723355)), ((94.01759637188209), (94.11047619047619)), ((94.8883446712018), (94.9580045351474)), ((95.14376417233561), (95.30630385487528)), ((95.35274376417233), (95.50367346938775)), ((96.15383219954649), (96.17705215419501)), ((96.46730158730159), (96.58340136054422)), ((96.67628117913833), (96.85043083900227)), ((97.00136054421769), (97.09424036281179)), ((97.29160997732426), (97.3728798185941)), ((97.58185941043084), (97.63990929705216)), ((97.63990929705216), (98.02303854875284)), ((98.40616780045352), (98.45260770975057)), ((98.55709750566893), (98.6615873015873)), ((98.77768707482993), (98.99827664399093)), ((99.2885260770975), (99.3233560090703)), ((99.54394557823129), (99.62521541950113)), ((99.7297052154195), (99.8574149659864)), ((100.36825396825397), (100.40308390022676)), ((100.43791383219954), (100.5772335600907)), ((100.62367346938775), (100.80943310657597)), ((101.5524716553288), (101.738231292517)), ((101.738231292517), (101.8659410430839)), ((102.64380952380952), (102.77151927437642)), ((102.81795918367347), (102.94566893424036)), ((103.6887074829932), (103.82802721088436)), ((103.89768707482993), (104.02539682539683)), ((104.28081632653061), (104.29242630385488)), ((104.66394557823129), (104.81487528344671)), ((104.90775510204081), (105.0354648526077)), ((105.30249433106576), (105.43020408163265)), ((105.73206349206349), (105.85977324263038)), ((105.9178231292517), (106.02231292517007)), ((106.4867120181406), (106.49832199546485)), ((106.77696145124716), (106.91628117913832)), ((107.00916099773242), (107.25297052154195)), ((107.85668934240363), (107.90312925170068)), ((108.04244897959184), (108.19337868480726)), ((108.22820861678005), (108.39074829931972)), ((109.05251700680272), (109.08734693877551)), ((109.20344671201813), (109.27310657596372)), ((109.38920634920635), (109.40081632653062)), ((109.44725623582767), (109.47047619047619)), ((109.64462585034013), (109.69106575963718)), ((110.03936507936508), (110.15546485260771)), ((110.23673469387755), (110.4108843537415)), ((110.42249433106576), (110.43410430839002)), ((110.64308390022676), (110.74757369614512)), ((110.82884353741497), (110.93333333333334)), ((111.00299319727891), (111.07265306122449)), ((111.1655328798186), (111.29324263038549)), ((111.32807256235827), (111.54866213151928)), ((111.73442176870748), (111.74603174603175)), ((112.26848072562358), (112.39619047619047)), ((112.45424036281179), (112.57034013605443)), ((112.7328798185941), (112.75609977324262)), ((112.88380952380952), (112.91863945578231)), ((113.31337868480726), (113.40625850340136)), ((113.47591836734694), (113.4875283446712)), ((113.51074829931973), (113.63845804988662)), ((113.94031746031746), (113.95192743764173)), ((114.20734693877552), (114.21895691609977)), ((114.50920634920635), (114.57886621315193)), ((114.69496598639456), (114.82267573696146)), ((115.15936507936507), (115.1825850340136)), ((115.25224489795919), (115.27546485260771)), ((115.56571428571428), (115.57732426303855)), ((116.33197278911565), (116.42485260770975)), ((116.52934240362812), (116.66866213151927)), ((116.877641723356), (116.9124716553288)), ((117.08662131519274), (117.20272108843537)), ((118.78167800453515), (118.8281179138322)), ((119.15319727891156), (119.25768707482993)), ((119.3273469387755), (119.47827664399092)), ((120.37224489795918), (120.46512471655329)), ((120.54639455782313), (120.72054421768708)), ((122.02086167800454), (122.14857142857143)), ((122.18340136054422), (122.218231292517)), ((122.2530612244898), (122.43882086167801)), ((123.07736961451248), (123.26312925170068)), ((123.30956916099774), (123.42566893424036)), ((124.11065759637188), (124.30802721088435)), ((124.30802721088435), (124.40090702947846)), ((125.02784580498866), (125.03945578231293)), ((125.08589569160998), (125.2019954648526)), ((125.27165532879819), (125.39936507936508)), ((126.1191836734694), (126.23528344671202)), ((126.33977324263039), (126.47909297052155)), ((127.43111111111111), (127.44272108843538)), ((127.5936507936508), (127.69814058956916))]",368,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.5776367e-05
 -1.5258789e-05 -4.5776367e-05]",0
21,21,Barnacle Goose,https://xeno-canto.org/904643/download,XC904643-240520-040322-Brandgans.wav,nocturnal flight call,0:11,2024-05-20,44100,AudioFile\XC904643-240520-040322-Brandgans.wav,audio_files/XC904643-240520-040322-Brandgans.wav,"[((0.615328798185941), (11.679637188208616))]",1,"[-0.0003525   0.00081754 -0.00185001 ...  0.00423205  0.00250018
  0.00130844]",2
22,22,Eurasian Penduline Tit,https://xeno-canto.org/910526/download,XC910526-Pungmes-lock-Hjälstaviken-20240604.mp3,call,0:10,2024-06-04,48000,AudioFile\XC910526-Pungmes-lock-Hjälstaviken-20240604.mp3,audio_files/XC910526-Pungmes-lock-Hjälstaviken-20240604.wav,"[((1.6950566893424037), (2.1710657596371883)), ((1.6950566893424037), (2.1710657596371883)), ((2.345215419501134), (2.391655328798186)), ((5.2477097505668935), (5.317369614512471)), ((6.989206349206349), (7.511655328798186)), ((9.7059410430839), (9.763990929705216))]",6,"[-5.0713622e-13 -3.6057442e-13 -2.5663935e-13 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",4
23,23,Barnacle Goose,https://xeno-canto.org/909896/download,XC909896-BRALEU-RISTNA-240513_0443.mp3,flight call,0:28,2024-05-13,48000,AudioFile\XC909896-BRALEU-RISTNA-240513_0443.mp3,audio_files/XC909896-BRALEU-RISTNA-240513_0443.wav,"[((2.5541950113378684), (2.6122448979591835)), ((5.537959183673469), (5.584399092970521)), ((5.874648526077097), (5.921088435374149)), ((6.6525170068027215), (6.6873469387755105)), ((7.024036281179138), (7.082086167800454)), ((7.233015873015873), (7.267845804988662)), ((7.325895691609977), (7.3723356009070296)), ((7.500045351473923), (7.685804988662132)), ((7.732244897959184), (7.778684807256236)), ((7.883174603174603), (7.952834467120182)), ((8.010884353741497), (8.057324263038549)), ((8.974512471655329), (9.137052154195011)), ((9.148662131519274), (9.299591836734693)), ((9.415691609977324), (9.531791383219955)), ((9.763990929705216), (9.810430839002267)), ((9.949750566893425), (10.054240362811791)), ((10.750839002267574), (10.901768707482994)), ((11.250068027210885), (11.412607709750567)), ((11.505487528344672), (11.644807256235827)), ((11.842176870748299), (11.92344671201814)), ((11.981496598639456), (12.07437641723356)), ((12.19047619047619), (12.387845804988663)), ((12.72453514739229), (12.805804988662132)), ((12.87546485260771), (12.933514739229025)), ((12.99156462585034), (13.305034013605443)), ((13.363083900226757), (13.49079365079365)), ((13.64172335600907), (13.781043083900228)), ((13.839092970521541), (13.908752834467121)), ((13.990022675736961), (14.094512471655328)), ((14.17578231292517), (14.477641723356008)), ((14.55891156462585), (14.733061224489797)), ((14.79111111111111), (14.895600907029479)), ((15.000090702947846), (15.406439909297053)), ((15.650249433106575), (15.731519274376417)), ((15.928888888888888), (15.986938775510204)), ((16.555827664399093), (16.648707482993196)), ((16.84607709750567), (16.92734693877551)), ((16.938956916099773), (17.31047619047619)), ((18.889433106575964), (18.91265306122449))]",39,"[3.1244226e-12 3.2858785e-12 3.4349194e-12 ... 4.2437928e-13 2.8001172e-13
 0.0000000e+00]",2
24,24,Eurasian Penduline Tit,https://xeno-canto.org/905614/download,"XC905614-Penduline-Tit-call-very-good-2024-05-12-Zvanichevo-Fishponds,-Pazardzhik,-Bulgaria_022_short.wav",call,0:13,2024-05-12,48000,"AudioFile\XC905614-Penduline-Tit-call-very-good-2024-05-12-Zvanichevo-Fishponds,-Pazardzhik,-Bulgaria_022_short.wav","audio_files/XC905614-Penduline-Tit-call-very-good-2024-05-12-Zvanichevo-Fishponds,-Pazardzhik,-Bulgaria_022_short.wav","[((0.22058956916099773), (0.301859410430839)), ((0.3599092970521542), (0.5456689342403628)), ((0.626938775510204), (0.6849886621315193)), ((0.9752380952380952), (1.0681179138321995)), ((1.0681179138321995), (1.1261678004535147)), ((1.0681179138321995), (1.1261678004535147)), ((1.195827664399093), (1.3003174603174603)), ((1.7066666666666668), (1.7531065759637188)), ((2.0549659863945577), (2.345215419501134)), ((2.728344671201814), (2.8676643990929707)), ((2.9605442176870747), (3.053424036281179)), ((3.1230839002267574), (3.1579138321995464)), ((3.1579138321995464), (3.2275736961451247)), ((3.3436734693877552), (3.436553287981859)), ((3.5294331065759637), (3.622312925170068)), ((3.7384126984126986), (3.8312925170068026)), ((3.959002267573696), (4.017052154195011)), ((4.493061224489796), (4.551111111111111)), ((4.725260770975057), (4.771700680272109)), ((5.0967800453514736), (5.166439909297052)), ((5.201269841269841), (5.23609977324263)), ((5.352199546485261), (5.526349206349207)), ((5.352199546485261), (5.526349206349207)), ((5.607619047619048), (5.909478458049887)), ((5.607619047619048), (5.909478458049887)), ((5.607619047619048), (5.909478458049887)), ((5.944308390022676), (6.025578231292517)), ((6.443537414965986), (6.629297052154195)), ((11.54031746031746), (11.656417233560092)), ((11.702857142857143), (11.818956916099774)), ((11.888616780045352), (12.027936507936507)), ((12.178866213151927), (12.225306122448979)), ((12.294965986394558), (12.353015873015874)), ((12.45750566893424), (12.57360544217687)), ((12.596825396825396), (12.817414965986394)), ((12.84063492063492), (12.956734693877552)), ((12.979954648526077), (13.02639455782313)), ((13.188934240362812), (13.235374149659863))]",38,[0.00508895 0.00349855 0.00099706 ... 0.01268011 0.01995388 0.01820134],4
25,25,Barnacle Goose,https://xeno-canto.org/902007/download,XC902007-240511-001804-Brandgans.wav,nocturnal flight call,0:08,2024-05-11,44100,AudioFile\XC902007-240511-001804-Brandgans.wav,audio_files/XC902007-240511-001804-Brandgans.wav,"[((0.4876190476190476), (0.7778684807256235)), ((1.7298866213151927), (2.159455782312925)), ((2.182675736961451), (2.2175056689342405)), ((2.3568253968253967), (2.507755102040816)), ((2.5774149659863945), (2.8212244897959184)), ((2.9373242630385485), (3.657142857142857)), ((3.959002267573696), (4.284081632653061)), ((4.365351473922902), (4.562721088435374)), ((4.806530612244898), (5.038730158730159)), ((5.294149659863946), (5.468299319727891)), ((5.50312925170068), (5.584399092970521)), ((5.677278911564626), (5.921088435374149)), ((6.222947845804988), (6.397097505668934)), ((6.640907029478458), (6.826666666666667)), ((7.035646258503402), (7.2562358276643995)), ((7.325895691609977), (7.337505668934241)), ((7.546485260770975), (7.627755102040816)), ((7.859954648526077), (7.9412244897959186)), ((8.068934240362811), (8.289523809523809)), ((8.25469387755102), (8.428843537414966))]",20,"[-0.00404728 -0.00942755 -0.00292337 ... -0.01221943 -0.00854516
 -0.01244223]",2
26,26,Eurasian Penduline Tit,https://xeno-canto.org/901733/download,XC901733-Buidelmees-06.05.2024.mp3,flight call,0:04,2024-05-06,44100,AudioFile\XC901733-Buidelmees-06.05.2024.mp3,audio_files/XC901733-Buidelmees-06.05.2024.wav,"[((2.426485260770975), (2.9373242630385485)), ((3.4829931972789114), (3.877732426303855))]",2,"[ 0.00068665  0.00105286  0.00064087 ... -0.00257874 -0.00300598
 -0.00195312]",4
27,27,Barnacle Goose,https://xeno-canto.org/899962/download,XC899962-Vitkindad-gås_10.mp3,alarm call,0:06,2024-05-03,48000,AudioFile\XC899962-Vitkindad-gås_10.mp3,audio_files/XC899962-Vitkindad-gås_10.wav,"[((1.0100680272108844), (1.1029478458049886)), ((1.1029478458049886), (1.18421768707483)), ((1.2887074829931973), (1.3815873015873017)), ((1.5325170068027212), (1.6137868480725623)), ((1.6370068027210884), (1.7414965986394557)), ((1.7531065759637188), (1.8692063492063493)), ((1.8692063492063493), (2.716734693877551)), ((1.8692063492063493), (2.716734693877551)), ((1.8692063492063493), (2.716734693877551)), ((1.8692063492063493), (2.716734693877551)), ((1.8692063492063493), (2.716734693877551)), ((2.716734693877551), (4.040272108843538)), ((2.716734693877551), (4.040272108843538)), ((2.716734693877551), (4.040272108843538)), ((2.716734693877551), (4.040272108843538)), ((2.716734693877551), (4.040272108843538)), ((2.716734693877551), (4.040272108843538)), ((2.716734693877551), (4.040272108843538)), ((2.716734693877551), (4.040272108843538)), ((2.716734693877551), (4.040272108843538))]",20,"[5.1906764e-12 2.4385908e-12 4.2150090e-12 ... 2.7242544e-12 3.2321157e-12
 1.3703547e-12]",2
28,28,Eurasian Penduline Tit,https://xeno-canto.org/900436/download,XC900436-remiz_pendulinus_dojlidy_podlaskie_2024.05.05_0820.mp3,call,0:20,2024-05-05,48000,AudioFile\XC900436-remiz_pendulinus_dojlidy_podlaskie_2024.05.05_0820.mp3,audio_files/XC900436-remiz_pendulinus_dojlidy_podlaskie_2024.05.05_0820.wav,"[((0.8126984126984127), (0.8707482993197279)), ((1.474467120181406), (2.078185941043084)), ((1.474467120181406), (2.078185941043084)), ((1.474467120181406), (2.078185941043084)), ((4.214421768707483), (4.260861678004535)), ((4.725260770975057), (5.433469387755102)), ((4.725260770975057), (5.433469387755102)), ((6.30421768707483), (6.373877551020408)), ((8.243083900226758), (8.974512471655329)), ((8.243083900226758), (8.974512471655329)), ((10.286439909297052), (10.32126984126984)), ((11.15718820861678), (11.853786848072563)), ((13.514013605442177), (14.257052154195012)), ((14.628571428571428), (14.675011337868481)), ((14.94204081632653), (15.023310657596372)), ((15.789569160997733), (16.404897959183675)), ((15.789569160997733), (16.404897959183675)), ((16.451337868480724), (16.50938775510204)), ((17.04344671201814), (17.22920634920635)), ((17.2756462585034), (17.322086167800453)), ((17.925804988662133), (17.96063492063492)), ((18.018684807256236), (18.784943310657596))]",22,"[-4.7847742e-10  5.4654004e-10 -5.4218058e-10 ...  6.3313288e-05
  9.1638794e-05  4.7917507e-05]",4
29,29,Whooper Swan,https://xeno-canto.org/900238/download,XC900238-cygnus_cygnus_pietkowo_podlaskie_2024.05.04_0706.mp3,call,0:17,2024-05-03,48000,AudioFile\XC900238-cygnus_cygnus_pietkowo_podlaskie_2024.05.04_0706.mp3,audio_files/XC900238-cygnus_cygnus_pietkowo_podlaskie_2024.05.04_0706.wav,"[((1.0565079365079366), (1.2887074829931973)), ((2.8908843537414968), (3.0418140589569163)), ((4.806530612244898), (4.9458503401360545)), ((6.710566893424036), (6.8382766439909295)), ((8.428843537414966), (8.55655328798186)), ((10.170340136054422), (10.298049886621316)), ((11.737687074829932), (11.865396825396825)), ((13.235374149659863), (13.351473922902494)), ((14.129342403628119), (14.233832199546486)), ((15.429659863945579), (15.522539682539682)), ((16.91573696145125), (17.00861678004535))]",11,"[-8.7147962e-11  1.0747973e-10 -6.3508490e-11 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",3
30,30,Barnacle Goose,https://xeno-canto.org/900427/download,XC900427-Vitkindad-gås_11.mp3,flight call,0:13,2024-05-03,44100,AudioFile\XC900427-Vitkindad-gås_11.mp3,audio_files/XC900427-Vitkindad-gås_11.wav,"[((3.4946031746031747), (3.517823129251701)), ((3.7964625850340137), (3.8312925170068026)), ((3.877732426303855), (3.947392290249433)), ((3.947392290249433), (4.098321995464852)), ((4.144761904761904), (4.20281179138322)), ((4.2260317460317465), (4.400181405895691)), ((4.4117913832199545), (4.458231292517007)), ((4.632380952380952), (4.6788208616780045)), ((4.73687074829932), (4.794920634920635)), ((4.841360544217687), (4.899410430839002)), ((4.992290249433107), (5.108390022675737)), ((5.2477097505668935), (5.328979591836735)), ((5.445079365079365), (5.491519274376417)), ((5.5495691609977325), (5.61922902494331)), ((5.6656689342403626), (5.735328798185941)), ((5.804988662131519), (5.863038548752835)), ((5.88625850340136), (5.955918367346939)), ((6.072018140589569), (6.141678004535147)), ((6.315827664399093), (6.466757369614513)), ((6.513197278911565), (6.606077097505669)), ((6.6525170068027215), (6.815056689342404)), ((6.919546485260771), (7.047256235827664)), ((7.22140589569161), (7.325895691609977)), ((7.511655328798186), (7.581315192743764)), ((7.616145124716553), (7.743854875283446)), ((7.6741950113378685), (7.790294784580499)), ((7.883174603174603), (8.02249433106576)), ((7.883174603174603), (8.068934240362811)), ((8.196643990929704), (8.25469387755102)), ((8.301133786848073), (8.370793650793651)), ((8.568163265306122), (8.614603174603175)), ((8.6378231292517), (8.672653061224489)), ((9.1718820861678), (9.229931972789116)), ((9.450521541950113), (9.496961451247165)), ((9.613061224489796), (9.845260770975056)), ((10.205170068027211), (10.425759637188209))]",36,[0. 0. 0. ... 0. 0. 0.],2
